ticker,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,topics,relevance_scores
AAL,The 10 most innovative social good companies of 2022,https://www.fastcompany.com/90724472/most-innovative-companies-social-good-2022,20220308T110033,,"When immigrants arrive in their new home countries without translatable credit, it forestalls their chances at economic success. As children have lost school time during pandemic lockdowns, they've missed eye tests at school at a vital age, leading to worsening vision. In our Social Good category, we honor companies pinpointing these problems, which may appear niche but affect so many. In a moment of devastating carbon emissions, soaring waste, and heightened domestic abuse, customers are demanding that the companies from which they buy step up to the challenges. Some 77% of Americans are motivated to use businesses that are actively making the world a better place; almost a quarter have a zero-tolerance policy for those with ethically questionable practices. Those attitudes are only becoming more pronounced as millennials and Gen Z gather more purchasing power. Our chosen companies not only address the issues, but make solving them the very core of their business. Beyond Good has revamped the entire chocolate supply chain model in order to pay Madagascan cocoa farmers a more just wage; Neste has formed a line from fast-food waste to sustainable aviation-powering passenger jets with fuel refined from deep-fat fryers. And the innovation is exciting: There are smart cameras that spy on piles of garbage and learn their activity to help reduce environmental waste, and fashionable bracelets that double up as alert systems for people encountering sexual harassment.","https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2022/03/p-1-mic-2022-Social_Good.jpg",Fast Company,n/a,www.fastcompany.com,0.057444,Neutral,0.021971,0.356939,Bullish,Retail & Wholesale|Financial Markets|Real Estate & Construction|Energy & Transportation|Technology|Finance,0.2|0.360215|0.2|0.2|0.2|0.2
AAL,The 10 most innovative social good companies of 2022,https://www.fastcompany.com/90724472/most-innovative-companies-social-good-2022,20220308T110033,,"When immigrants arrive in their new home countries without translatable credit, it forestalls their chances at economic success. As children have lost school time during pandemic lockdowns, they've missed eye tests at school at a vital age, leading to worsening vision. In our Social Good category, we honor companies pinpointing these problems, which may appear niche but affect so many. In a moment of devastating carbon emissions, soaring waste, and heightened domestic abuse, customers are demanding that the companies from which they buy step up to the challenges. Some 77% of Americans are motivated to use businesses that are actively making the world a better place; almost a quarter have a zero-tolerance policy for those with ethically questionable practices. Those attitudes are only becoming more pronounced as millennials and Gen Z gather more purchasing power. Our chosen companies not only address the issues, but make solving them the very core of their business. Beyond Good has revamped the entire chocolate supply chain model in order to pay Madagascan cocoa farmers a more just wage; Neste has formed a line from fast-food waste to sustainable aviation-powering passenger jets with fuel refined from deep-fat fryers. And the innovation is exciting: There are smart cameras that spy on piles of garbage and learn their activity to help reduce environmental waste, and fashionable bracelets that double up as alert systems for people encountering sexual harassment.","https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2022/03/p-1-mic-2022-Social_Good.jpg",Fast Company,n/a,www.fastcompany.com,0.057432,Neutral,0.021833,0.356939,Bullish,Retail & Wholesale|Financial Markets|Real Estate & Construction|Energy & Transportation|Technology|Finance,0.2|0.360215|0.2|0.2|0.2|0.2
AAL,The 10 most innovative social good companies of 2022,https://www.fastcompany.com/90724472/most-innovative-companies-social-good-2022,20220308T110033,,"When immigrants arrive in their new home countries without translatable credit, it forestalls their chances at economic success. As children have lost school time during pandemic lockdowns, they've missed eye tests at school at a vital age, leading to worsening vision. In our Social Good category, we honor companies pinpointing these problems, which may appear niche but affect so many. In a moment of devastating carbon emissions, soaring waste, and heightened domestic abuse, customers are demanding that the companies from which they buy step up to the challenges. Some 77% of Americans are motivated to use businesses that are actively making the world a better place; almost a quarter have a zero-tolerance policy for those with ethically questionable practices. Those attitudes are only becoming more pronounced as millennials and Gen Z gather more purchasing power. Our chosen companies not only address the issues, but make solving them the very core of their business. Beyond Good has revamped the entire chocolate supply chain model in order to pay Madagascan cocoa farmers a more just wage; Neste has formed a line from fast food waste to sustainable aviation-powering passenger jets with fuel refined from deep-fat fryers. And the innovation is exciting: There are smart cameras that spy on piles of garbage and learn their activity to help reduce environmental waste, and fashionable bracelets that double up as alert systems for people encountering sexual harassment.","https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2022/03/p-1-mic-2022-Social_Good.jpg",Fast Company,n/a,www.fastcompany.com,0.056703,Neutral,0.021819,0.356939,Bullish,Retail & Wholesale|Financial Markets|Energy & Transportation|Real Estate & Construction|Technology|Finance,0.2|0.360215|0.2|0.2|0.2|0.2
AAL,"Why American Airlines, Delta Air Lines And United Airlines Shares Are Falling Today",https://www.benzinga.com/markets/cryptocurrency/22/03/26024748/why-american-airlines-delta-air-lines-and-united-airlines-shares-are-falling-today,20220307T192240,Henry Khederian,"Shares of airline companies, including American Airlines Group Inc  ( NASDAQ: AAL ) , Delta Air Lines, Inc.  ( NYSE: DAL )  and United Airlines Holdings Inc  ( NASDAQ: UAL ) , are all trading lower as the Russia-Ukraine ...Full story available on Benzinga.com",https://cdn2.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/analysis-4937349_278.jpg?width=720,Benzinga,Trading,www.benzinga.com,-0.018066,Neutral,0.673899,-0.012821,Neutral,Energy & Transportation|Financial Markets,1.0|0.214378
AAL,Could Warren Buffett's Airline Sales Turn Out to Be Right After All?,https://www.fool.com/investing/2022/03/07/could-warren-buffetts-airline-sales-turn-out-to-be/,20220307T191100,Dan Caplinger,"The Oracle of Omaha took intense criticism for his sales, but stocks are falling again.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F669393%2Fairplane-2022-gettyimages-1284745836.jpg&w=700&op=resize,Motley Fool,n/a,www.fool.com,-0.341963,Somewhat-Bearish,0.063543,-0.341963,Somewhat-Bearish,Energy & Transportation|Finance,0.5|0.5
AAL,Could Warren Buffett's Airline Sales Turn Out to Be Right After All?,https://www.fool.com/investing/2022/03/07/could-warren-buffetts-airline-sales-turn-out-to-be/,20220307T191100,Dan Caplinger,"The Oracle of Omaha took intense criticism for his sales, but stocks are falling again.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F669393%2Fairplane-2022-gettyimages-1284745836.jpg&w=700&op=resize,Motley Fool,n/a,www.fool.com,-0.145986,Neutral,0.126119,-0.145986,Neutral,Energy & Transportation|Finance,0.5|0.5
AAL,Could Warren Buffett's Airline Sales Turn Out to Be Right After All?,https://www.fool.com/investing/2022/03/07/could-warren-buffetts-airline-sales-turn-out-to-be/,20220307T191100,Dan Caplinger,"The Oracle of Omaha took intense criticism for his sales, but stocks are falling again.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F669393%2Fairplane-2022-gettyimages-1284745836.jpg&w=700&op=resize,Motley Fool,n/a,www.fool.com,-0.145986,Neutral,0.126085,-0.145986,Neutral,Energy & Transportation|Finance,0.5|0.5
AAL,Could Warren Buffett's Airline Sales Turn Out to Be Right After All?,https://www.fool.com/investing/2022/03/07/could-warren-buffetts-airline-sales-turn-out-to-be/,20220307T191100,Dan Caplinger,"The Oracle of Omaha took intense criticism for his sales, but stocks are falling again.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F669393%2Fairplane-2022-gettyimages-1284745836.jpg&w=700&op=resize,Motley Fool,n/a,www.fool.com,-0.145986,Neutral,0.126052,-0.145986,Neutral,Energy & Transportation|Finance,0.5|0.5
AAL,How international airfare could be impacted by Russia-Ukraine war,https://www.foxbusiness.com/lifestyle/international-airfare-impacted-russia-ukraine-war,20220307T185839,,"Since the invasion of Ukraine, Russia has closed its airspace to multiple international airlines, while many U.S. airlines have chosen to suspend flying over Russian airspace. The result could cause the price of international travel to increase as airlines may need to make costly adjustments.",https://static.foxbusiness.com/foxbusiness.com/content/uploads/2022/03/iStock-681719646.jpg,Fox Business News,n/a,www.foxbusiness.com,-0.035926,Neutral,0.150122,-0.035926,Neutral,Energy & Transportation,1.0
AAL,8 of the best business-class seats you can book nearly for free,https://www.cnn.com/2022/03/07/cnn-underscored/money/book-business-class-seats-with-points/index.html,20220307T182512,Ariana Arghandewal,8 of the best business-class seats you can book nearly for free using points and miles CNN,"https://media.cnn.com/api/v1/images/stellar/prod/underscored-qatar-airways-qsuite.jpg?c=16x9&q=h_270,w_480,c_fill",CNN,Economy,www.cnn.com,0.177504,Somewhat-Bullish,0.011407,0.436222,Bullish,Energy & Transportation|Finance,0.5|0.5
AAL,8 of the best business-class seats you can book nearly for free,https://www.cnn.com/2022/03/07/cnn-underscored/money/book-business-class-seats-with-points,20220307T182512,Ariana Arghandewal,8 of the best business-class seats you can book nearly for free using points and miles CNN,"https://media.cnn.com/api/v1/images/stellar/prod/underscored-qatar-airways-qsuite.jpg?c=16x9&q=h_270,w_480,c_fill",CNN,Economy,www.cnn.com,0.177504,Somewhat-Bullish,0.011407,0.436222,Bullish,Energy & Transportation|Finance,0.5|0.5
AAL,Airline Stocks Are Plunging: Is Now the Right Time to Buy In?,https://www.fool.com/investing/2022/03/07/airline-stocks-are-plunging-is-now-the-right-time/,20220307T180616,Lou Whiteman,Oil prices will cause near-term issues. Is that a long-term opportunity?,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F669380%2Fairplane-flying-above-clouds-at-sunset-getty_NWmhxHS.jpg&w=700&op=resize,Motley Fool,n/a,www.fool.com,-0.36957,Bearish,0.06634,-0.011479,Neutral,Earnings|Energy & Transportation,0.360215|1.0
AAL,Airline Stocks Are Plunging: Is Now the Right Time to Buy In?,https://www.fool.com/investing/2022/03/07/airline-stocks-are-plunging-is-now-the-right-time/,20220307T180616,Lou Whiteman,Oil prices will cause near-term issues. Is that a long-term opportunity?,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F669380%2Fairplane-flying-above-clouds-at-sunset-getty_NWmhxHS.jpg&w=700&op=resize,Motley Fool,n/a,www.fool.com,-0.367808,Bearish,0.131284,-0.006851,Neutral,Earnings|Energy & Transportation,0.360215|1.0
AAL,Airline Stocks Are Plunging: Is Now the Right Time to Buy In?,https://www.fool.com/investing/2022/03/07/airline-stocks-are-plunging-is-now-the-right-time/,20220307T180616,Lou Whiteman,Oil prices will cause near-term issues. Is that a long-term opportunity?,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F669380%2Fairplane-flying-above-clouds-at-sunset-getty_NWmhxHS.jpg&w=700&op=resize,Motley Fool,n/a,www.fool.com,-0.367146,Bearish,0.131212,-0.005016,Neutral,Earnings|Energy & Transportation,0.360215|1.0
AAL,"Stocks making the biggest moves midday: Bed Bath & Beyond, United, PVH and more",https://www.cnbc.com/2022/03/07/stocks-making-the-biggest-moves-midday-bed-bath-beyond-united-pvh-and-more.html,20220307T174811,Hannah Miao,These are the stocks posting the largest moves in midday trading.,https://image.cnbcfm.com/api/v1/image/106950966-1633102772579-gettyimages-1344286137-img_4497_20211001110914538.jpeg?v=1637951696,CNBC,Top News,www.cnbc.com,-0.259828,Somewhat-Bearish,0.07123,-0.213857,Somewhat-Bearish,Energy & Transportation|Technology|Finance|Retail & Wholesale|Financial Markets|Manufacturing|Earnings,0.2|0.2|0.2|0.2|0.623304|0.2|0.360215
AAL,Seaport Global Downgrades These Airline Stocks Citing 'Energy Market Chaos',https://www.benzinga.com/analyst-ratings/analyst-color/22/03/26019305/seaport-global-downgrades-these-airline-stocks-citing-energy-market-chaos,20220307T155221,,"Seaport Global analyst Daniel McKenzie downgraded certain companies in the Airlines sector. McKenzie cites ""energy market chaos"" tied to the Russian/Ukraine war and calls it a ""weaker balance sheet story"" as the reason behind the downgrade.
The analyst mentions airlines likely need to begin planning",https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/industrial_pic_1996.jpg,Benzinga,Trading,www.benzinga.com,-0.058623,Neutral,0.557854,-0.019834,Neutral,Energy & Transportation|Financial Markets,1.0|0.108179
AAL,A surge in jet fuel prices threatens to overshadow post-pandemic travel rebound,https://www.cnbc.com/2022/03/07/a-surge-in-jet-fuel-prices-threatens-to-overshadow-post-pandemic-travel-rebound.html,20220307T140525,Leslie Josephs,Airlines are limited in how much they can raise fares as they chase passengers returning to the skies.,https://image.cnbcfm.com/api/v1/image/107006359-1643151661271-gettyimages-1358308239-ay4i2167_29dcb899-2d51-4b8e-a749-3b041f9f9647.jpeg?v=1643202954,CNBC,Business,www.cnbc.com,-0.289076,Somewhat-Bearish,0.110973,-0.730385,Bearish,Earnings|Energy & Transportation|Finance,0.161647|0.5|0.5
AAL,Why airlines are going overboard to win your loyalty,https://www.axios.com/airlines-going-overboard-win-loyalty-programs-674301e5-5a39-43b5-ae23-6eeaa45711ff.html,20220306T080000,Joann Muller|/authors/jmuller,Airlines step up loyalty deals ahead of summer travel boom Axios,https://images.axios.com/KWorpnWoZtx4pfo4vLW_-bGovGI=/0x0:1920x1080/1920x1080/2022/02/27/1646005407396.jpg?w=1920,Axios,Business,www.axios.com,0.098981,Neutral,0.074669,0.315585,Somewhat-Bullish,Financial Markets|Earnings|Energy & Transportation|Finance,0.108179|0.684621|0.5|0.5
AAL,The Best Time to Use Your Airline Miles? Now.,https://www.nytimes.com/2022/03/05/travel/airline-miles-credit-card.html,20220305T223733,,"If you're thinking of traveling and you've got points or miles sitting in airline and credit card accounts, the time to cash in may have arrived. Here's what you need to know.",https://static01.nyt.com/images/2022/03/02/travel/FLYERMILES/FLYERMILES-articleLarge.jpg?quality=75&auto=webp&disable=upscale,New York Times,Economy,www.nytimes.com,0.148399,Neutral,0.024904,0.292801,Somewhat-Bullish,Manufacturing|Energy & Transportation|Real Estate & Construction|Technology|Finance,0.2|0.2|0.2|0.2|0.2
AAL,Airline Stocks Descend Amid Russia-Ukraine War,https://www.thestreet.com/investing/airline-stocks-descend-russia-ukraine-war,20220304T210800,Dan Weil,"The main airline ETF has slumped 16% since Feb. 14. Its biggest holdings are Delta Air, United, Southwest and American.",https://www.thestreet.com/.image/ar_16:9%2Cc_fill%2Ccs_srgb%2Cfl_progressive%2Cg_faces:center%2Cq_auto:good%2Cw_620/MTgwNzk1OTY4Mzc4NDQ2OTM2/hong-kong-stocks-fluctuate-as-oil-rally-aids-cnooc-petrochina-while-tech-stocks-slide-amid-regulatory-challenges.jpg,The Street,n/a,www.thestreet.com,0.033917,Neutral,0.303675,0.02536,Neutral,Energy & Transportation|Finance|Financial Markets,0.5|0.5|0.310843
AAL,"U.S. follows Canada, Europe on Russian aircraft ban",https://www.reuters.com/business/airspace-closures-after-ukraine-invasion-stretch-global-supply-chains-2022-03-01/,20220301T080000,Jamie Freed|Foo Yun Chee|David Shepardson,"An AirBridgeCargo Airlines Boeing 747-87U arrives at Paris Charles de Gaulle airport in Roissy-en-France carrying 21-million face masks during the outbreak of the coronavirus disease  ( COVID-19 )  in France May 25, 2020. REUTERS/Charles Platiau",https://cloudfront-us-east-2.images.arcpublishing.com/reuters/L4XRA5YKD5PZ5DG6DE5ITAKD2Y.jpg,Reuters,Business,www.reuters.com,-0.447648,Bearish,0.041835,-0.51402,Bearish,Energy & Transportation,1.0
AACG,"ATA Creativity Global Announces Filing of Annual Report on Form 20-F for the Year Ended December 31, 2023 - ATA Creativity Glb  ( NASDAQ:AACG ) ",https://www.benzinga.com/pressreleases/24/04/g38181184/ata-creativity-global-announces-filing-of-annual-report-on-form-20-f-for-the-year-ended-december-3,20240410T123033,Globe Newswire,"BEIJING, April 10, 2024 ( GLOBE NEWSWIRE ) -- ATA Creativity Global ( ( "", ACG"", or the "", Company"", , NASDAQ:AACG ) , an international education services company focused on providing quality learning experiences that cultivate and enhance students' creativity, today announced that it has filed ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,0.292331,Somewhat-Bullish,0.47672,0.394506,Bullish,Financial Markets,0.360215
